City/Town,Ward,Pct,"Clinton/ Kaine","Trump/ Pence","Johnson/ Weld","Stein/ Baraka","Mcmullin/ Johnson","Kotlikoff/ Leamer","Feegbeh/ O'Brien","Moorehead/ Lilly","Schoenke/ Mitchel","All Others","No Preference","Blank Votes","Total Votes Cast"
Uxbridge,-,4,852,947,147,22,0,0,0,0,0,51,0,12,"2,031"
Wakefield,-,1,"1,185","1,082",104,27,1,0,0,0,0,51,0,43,"2,493"
Wakefield,-,2,"1,032",764,90,24,0,0,0,0,0,50,0,34,"1,994"
Wakefield,-,3,"1,123",869,92,19,0,0,0,0,0,52,0,35,"2,190"
Wakefield,-,4,"1,297",870,89,20,0,0,0,0,0,54,0,29,"2,359"
Wakefield,-,5,"1,262",860,80,28,0,0,0,0,0,62,0,39,"2,331"
Wakefield,-,6,"1,279",788,112,24,0,0,0,0,0,47,0,38,"2,288"
Wakefield,-,7,"1,116",827,110,18,0,0,0,0,0,48,0,44,"2,163"
Wales,-,1,365,550,52,21,3,0,0,0,0,22,0,4,"1,017"
Walpole,-,1,938,694,68,21,6,0,0,0,0,32,0,23,"1,782"
Walpole,-,2,936,831,94,14,5,0,0,0,0,47,0,41,"1,968"
Walpole,-,3,957,808,91,26,7,0,0,0,0,37,0,36,"1,962"
Walpole,-,4,936,610,85,21,2,0,0,0,0,48,0,29,"1,731"
Walpole,-,5,778,683,79,7,3,0,0,0,0,27,0,33,"1,610"
Walpole,-,6,972,788,103,18,1,0,0,0,0,35,0,34,"1,951"
Walpole,-,7,907,809,114,13,2,0,0,0,0,35,0,57,"1,937"
Walpole,-,8,846,823,121,15,5,0,0,0,0,37,0,40,"1,887"
Waltham,1,1,"1,113",599,75,22,0,0,0,0,0,33,0,20,"1,862"
Waltham,1,2,"1,243",728,67,17,0,0,0,0,0,6,0,4,"2,065"
Waltham,2,1,"1,206",567,74,14,0,0,0,0,0,43,0,3,"1,907"
Waltham,2,2,963,329,58,24,0,0,0,0,0,13,0,5,"1,392"
Waltham,3,1,"1,055",835,52,24,0,0,0,0,0,42,0,6,"2,014"
Waltham,3,2,"1,120",624,62,27,0,0,0,0,0,24,0,9,"1,866"
Waltham,4,1,"1,143",698,73,24,0,0,0,0,0,45,0,15,"1,998"
Waltham,4,2,285,151,13,5,0,0,0,0,0,0,0,0,454
Waltham,5,1,"1,182",476,69,23,0,0,0,0,0,9,0,7,"1,766"
Waltham,5,2,"1,013",317,32,25,3,0,0,0,0,8,0,2,"1,400"
Waltham,6,1,"1,055",377,58,24,0,0,0,0,0,0,0,0,"1,514"
Waltham,6,2,664,230,33,12,0,0,0,0,0,0,0,0,939
Waltham,7,1,"1,055",506,68,26,0,0,0,0,0,30,0,4,"1,689"
Waltham,7,2,496,105,20,9,1,0,0,0,0,0,0,0,631
Waltham,8,1,"1,034",267,53,26,3,0,0,0,0,14,0,26,"1,423"
Waltham,8,2,"1,042",341,66,24,7,0,0,0,0,2,0,40,"1,522"
Waltham,9,1,853,199,43,17,2,0,0,0,0,4,0,0,"1,118"
Waltham,9,2,833,243,46,27,0,0,0,0,0,15,0,5,"1,169"
Ware,-,A,616,520,82,29,0,0,0,0,0,33,0,22,"1,302"
Ware,-,B,541,733,67,24,0,0,0,0,0,20,0,39,"1,424"
Ware,-,C,696,936,94,24,0,0,0,0,0,29,0,31,"1,810"
Wareham,-,1,912,784,85,16,0,0,0,0,0,27,0,23,"1,847"
Wareham,-,2,981,788,81,35,0,0,0,0,0,35,0,28,"1,948"
Wareham,-,3,962,865,83,25,0,0,0,0,0,33,0,31,"1,999"
Wareham,-,4,854,868,75,35,0,0,0,0,0,27,0,21,"1,880"
Wareham,-,5,942,959,97,35,0,0,0,0,0,36,0,25,"2,094"
Wareham,-,6,784,840,79,30,0,0,0,0,0,20,0,12,"1,765"
Warren,-,A,653,948,101,28,0,0,0,0,0,20,0,21,"1,771"
Warren,-,B,251,318,41,11,0,0,0,0,0,8,0,12,641
Warwick,-,1,271,142,25,19,0,0,0,0,0,0,0,17,474
Washington,-,1,217,89,9,5,0,0,0,0,0,6,0,1,327
Watertown,-,1,883,297,27,25,0,0,0,0,0,18,0,14,"1,264"
Watertown,-,2,"1,058",306,47,29,0,0,0,0,0,39,0,12,"1,491"
Watertown,-,3,"1,208",291,50,33,0,0,0,0,0,42,0,14,"1,638"
Watertown,-,4,"1,345",264,54,21,0,0,0,0,0,40,0,13,"1,737"
Watertown,-,5,"1,063",263,42,31,0,0,0,0,0,27,0,9,"1,435"
Watertown,-,6,"1,035",293,50,28,0,0,0,0,0,27,0,22,"1,455"
Watertown,-,7,"1,160",374,56,24,0,0,0,0,0,47,0,22,"1,683"
Watertown,-,8,"1,168",379,63,25,0,0,0,0,0,34,0,19,"1,688"
Watertown,-,9,999,270,57,28,0,0,0,0,0,42,0,14,"1,410"
Watertown,-,10,"1,377",498,73,36,0,0,0,0,0,38,0,27,"2,049"
Watertown,-,11,929,402,50,18,0,0,0,0,0,22,0,18,"1,439"
Watertown,-,12,941,304,60,25,0,0,0,0,0,32,0,17,"1,379"
Wayland,-,1,"1,626",418,92,19,1,0,0,0,0,48,0,29,"2,233"
Wayland,-,2,"1,436",432,92,34,5,0,0,0,0,31,0,23,"2,053"
Wayland,-,3,"1,471",382,77,22,0,0,0,0,0,44,0,34,"2,030"
Wayland,-,4,"1,581",452,113,23,17,0,0,0,0,56,0,50,"2,292"
Webster,-,1,586,593,66,31,0,0,0,0,0,29,0,19,"1,324"
Webster,-,2,482,447,56,16,0,0,0,0,0,12,0,7,"1,020"
Webster,-,3,553,638,85,13,0,0,0,0,0,22,0,20,"1,331"
Webster,-,4,783,"1,141",107,16,0,0,0,0,0,23,0,26,"2,096"
Webster,-,5,715,756,92,27,0,0,0,0,0,21,0,29,"1,640"
Wellesley,-,A,"1,465",428,82,15,0,0,0,0,0,48,0,33,"2,071"
Wellesley,-,B,"1,600",482,87,18,0,0,0,0,0,38,0,54,"2,279"
Wellesley,-,C,"1,290",594,104,11,0,0,0,0,0,23,0,104,"2,126"
Wellesley,-,D,"1,679",433,90,11,0,0,0,0,0,43,0,51,"2,307"
Wellesley,-,E,"1,340",427,90,19,0,0,0,0,0,40,0,35,"1,951"
Wellesley,-,F,903,256,90,13,0,0,0,0,0,40,0,32,"1,334"
Wellesley,-,G,935,136,26,8,0,0,0,0,0,14,0,27,"1,146"
Wellesley,-,H,"1,356",479,97,26,0,0,0,0,0,37,0,57,"2,052"
Wellfleet,-,1,"1,554",515,73,73,0,0,0,0,0,19,0,48,"2,282"
Wendell,-,1,402,104,21,48,0,0,0,0,0,9,0,7,591
Wenham,-,1,"1,368",774,192,24,15,0,0,0,0,53,0,52,"2,478"
"W. Boylston",-,1,932,771,98,17,0,0,0,0,0,35,0,33,"1,886"
"W. Boylston",-,2,"1,204","1,067",135,39,0,0,0,0,0,64,0,27,"2,536"
"W. Bridgewater",-,1,799,"1,122",125,24,3,0,0,0,0,30,0,39,"2,142"
"W. Bridgewater",-,2,824,"1,028",102,27,7,0,0,0,0,33,0,48,"2,069"
"W. Brookfield",-,1,869,"1,008",111,40,0,0,0,0,0,44,0,25,"2,097"
"W. Newbury",-,1,"1,620","1,020",188,26,9,0,0,0,0,69,0,56,"2,988"
"W. Springfield",-,1,458,246,36,29,0,0,0,0,0,9,0,8,786
"W. Springfield",-,2,576,373,49,24,0,0,0,0,0,17,0,13,"1,052"
"W. Springfield",-,3,675,584,66,14,0,0,0,0,0,18,0,32,"1,389"
"W. Springfield",-,4,776,674,91,39,0,0,0,0,0,20,0,34,"1,634"
"W. Springfield",-,5,929,"1,044",95,41,6,0,0,0,0,30,0,40,"2,185"
"W. Springfield",-,6,858,993,96,19,1,0,0,0,0,24,0,25,"2,016"
"W. Springfield",-,7,807,"1,082",94,22,3,0,0,0,0,35,0,33,"2,076"
"W. Springfield",-,8,632,541,62,20,0,0,0,0,0,12,0,23,"1,290"
"W. Stockbridge",-,1,659,178,28,16,0,0,0,0,0,10,0,10,901
"W. Tisbury",-,1,"1,688",329,70,49,0,0,0,0,0,35,0,21,"2,192"
Westborough,-,1,852,399,69,16,0,0,0,0,0,27,0,38,"1,401"
Westborough,-,2,974,437,64,25,0,0,0,0,0,24,0,41,"1,565"
Westborough,-,3,"1,257",523,113,40,0,0,0,0,0,20,0,30,"1,983"
Westborough,-,4,"1,517",676,109,30,0,0,0,0,0,29,0,54,"2,415"
Westborough,-,5,"1,423",717,131,27,0,0,0,0,0,49,0,65,"2,412"
Westfield,1,A,786,961,89,20,0,0,0,0,0,33,0,37,"1,926"
Westfield,1,B,667,868,78,19,0,0,0,0,0,19,0,27,"1,678"
Westfield,2,A,531,343,59,32,0,0,0,0,0,15,0,18,998
Westfield,2,B,655,616,84,38,0,0,0,0,0,17,0,36,"1,446"
Westfield,3,A,512,351,73,29,0,0,0,0,0,29,0,23,"1,017"
Westfield,3,B,700,681,107,35,0,0,0,0,0,30,0,32,"1,585"
Westfield,4,A,595,442,60,19,0,0,0,0,0,16,0,17,"1,149"
Westfield,4,B,893,"1,022",105,29,0,0,0,0,0,32,0,48,"2,129"
Westfield,5,A,830,"1,035",106,41,0,0,0,0,0,38,0,38,"2,088"
Westfield,5,B,753,"1,076",109,22,0,0,0,0,0,35,0,36,"2,031"
Westfield,6,A,670,942,105,37,0,0,0,0,0,37,0,31,"1,822"
Westfield,6,B,633,684,59,16,0,0,0,0,0,26,0,19,"1,437"
Westford,-,1,"1,497",792,146,21,7,0,0,0,0,58,0,50,"2,571"
Westford,-,2,"1,334",815,155,33,10,0,0,0,0,47,0,27,"2,421"
Westford,-,3,"1,266",854,147,27,9,0,0,0,0,54,0,31,"2,388"
Westford,-,4,"1,352",677,127,32,0,0,0,0,0,54,0,31,"2,273"
Westford,-,5,"1,242",813,143,23,3,1,0,0,0,38,0,28,"2,291"
Westford,-,6,"1,163",755,106,24,0,0,6,0,0,42,0,31,"2,127"
Westhampton,-,1,629,408,46,27,4,0,0,0,0,8,0,14,"1,136"
Westminster,-,1,964,"1,077",142,35,0,0,0,0,0,40,0,29,"2,287"
Westminster,-,2,994,"1,088",134,33,8,1,0,0,0,40,0,38,"2,336"
Weston,-,1,"1,210",377,99,11,0,0,0,0,0,46,0,30,"1,773"
Weston,-,2,"1,110",418,83,20,0,0,0,0,0,37,0,29,"1,697"
Weston,-,3,997,391,80,16,0,0,0,0,0,40,0,25,"1,549"
Weston,-,4,"1,051",462,70,10,0,0,0,0,0,54,0,30,"1,677"
Westport,-,A,795,829,42,15,5,0,0,0,0,17,0,36,"1,739"
Westport,-,B,"1,006",935,72,14,1,0,0,0,0,16,0,46,"2,090"
Westport,-,C,735,799,59,23,1,0,0,0,0,0,0,48,"1,665"
Westport,-,D,800,752,60,15,0,0,0,0,0,5,0,35,"1,667"
Westport,-,E,"1,047",970,73,31,0,0,0,0,0,0,0,61,"2,182"
Westwood,-,1,"1,410",789,125,25,5,0,0,0,0,42,0,53,"2,449"
Westwood,-,2,"1,400",809,122,18,7,0,0,0,0,43,0,44,"2,443"
Westwood,-,3,"1,381",731,120,22,6,0,0,0,0,49,0,61,"2,370"
Westwood,-,4,"1,128",889,93,28,1,0,0,0,0,44,0,49,"2,232"
Weymouth,-,1,848,640,60,19,0,0,0,0,0,38,0,17,"1,622"
Weymouth,-,2,931,747,68,19,10,0,0,0,0,42,0,35,"1,852"
Weymouth,-,3,850,829,78,31,0,0,0,0,0,45,0,27,"1,860"
Weymouth,-,4,837,695,75,18,1,0,0,0,0,24,0,19,"1,669"
Weymouth,-,5,843,495,60,27,0,0,0,0,0,13,0,17,"1,455"
Weymouth,-,6,960,692,68,20,5,0,0,0,0,32,0,20,"1,797"
Weymouth,-,7,834,619,65,17,1,0,0,0,0,22,0,14,"1,572"
Weymouth,-,8,870,618,67,25,1,0,0,0,0,30,0,12,"1,623"
Weymouth,-,9,921,758,77,12,2,0,0,0,0,27,0,14,"1,811"
Weymouth,-,10,684,493,39,13,0,0,0,0,0,20,0,20,"1,269"
Weymouth,-,11,797,691,62,30,1,0,0,0,0,41,0,26,"1,648"
Weymouth,-,12,869,733,61,21,0,0,0,0,0,41,0,24,"1,749"
Weymouth,-,13,782,429,33,15,3,0,0,0,0,14,0,10,"1,286"
Weymouth,-,14,776,533,30,13,3,0,0,0,0,22,0,13,"1,390"
Weymouth,-,15,904,716,77,25,4,0,0,0,0,36,0,24,"1,786"
Weymouth,-,16,917,858,77,22,5,0,0,0,0,34,0,27,"1,940"
Weymouth,-,17,733,499,70,23,2,0,0,0,0,22,0,19,"1,368"
Weymouth,-,18,"1,042",938,92,30,4,0,0,0,0,29,0,35,"2,170"
Whately,-,1,582,328,55,30,1,0,0,0,0,16,0,18,"1,030"
Whitman,-,1,940,939,131,26,9,0,0,0,0,43,0,31,"2,119"
Whitman,-,2,766,938,97,21,4,0,0,0,0,36,0,30,"1,892"
Whitman,-,3,838,"1,052",113,26,3,0,0,0,0,47,0,30,"2,109"
Whitman,-,4,849,886,116,25,6,0,0,0,0,36,0,23,"1,941"
Wilbraham,-,A,982,999,84,29,0,0,0,0,0,26,0,69,"2,189"
Wilbraham,-,B,955,929,94,31,5,0,0,0,0,26,0,67,"2,107"
Wilbraham,-,C,863,"1,029",86,15,4,0,0,0,0,21,0,63,"2,081"
Wilbraham,-,D,944,"1,053",105,29,0,0,0,0,0,26,0,78,"2,235"
Williamsburg,-,1,"1,207",347,69,58,0,0,0,0,0,19,0,14,"1,714"
Williamstown,-,1,"1,162",224,31,19,1,0,0,0,0,19,0,16,"1,472"
Williamstown,-,2,580,51,14,19,0,0,0,0,0,4,0,5,673
Williamstown,-,3,"1,174",203,38,21,5,0,0,0,0,25,0,12,"1,478"
Wilmington,-,1,"1,000",980,103,17,0,0,0,0,0,48,0,27,"2,175"
Wilmington,-,2,995,"1,010",86,16,0,0,0,0,0,56,0,52,"2,215"
Wilmington,-,3,993,987,95,21,0,0,0,0,0,45,0,32,"2,173"
Wilmington,-,4,"1,073","1,093",117,26,0,0,0,0,0,46,0,32,"2,387"
Wilmington,-,5,"1,078","1,048",101,20,0,0,0,0,0,42,0,38,"2,327"
Wilmington,-,6,"1,066","1,049",110,25,0,0,0,0,0,36,0,32,"2,318"
Winchendon,-,1,398,602,71,21,5,0,0,0,0,28,0,10,"1,135"
Winchendon,-,1A,166,156,18,8,0,0,0,0,0,7,0,2,357
Winchendon,-,2,618,786,109,31,4,0,0,0,0,10,0,22,"1,580"
Winchendon,-,3,607,768,94,31,3,0,0,0,0,22,0,21,"1,546"
Winchester,-,1,"1,066",459,57,16,5,0,0,0,0,26,0,22,"1,651"
Winchester,-,2,938,399,55,30,4,0,0,0,0,20,0,18,"1,464"
Winchester,-,3,"1,245",341,87,15,0,0,0,0,0,38,0,27,"1,753"
Winchester,-,4,"1,131",477,87,10,4,0,0,0,0,43,0,26,"1,778"
Winchester,-,5,924,584,70,15,4,0,0,0,0,32,0,30,"1,659"
Winchester,-,6,935,553,79,14,2,0,0,0,0,36,0,33,"1,652"
Winchester,-,7,"1,069",484,104,12,2,0,0,0,0,52,0,37,"1,760"
Winchester,-,8,754,404,45,16,1,0,0,0,0,30,0,21,"1,271"
Windsor,-,1,313,159,36,11,0,0,0,0,0,0,0,17,536
Winthrop,-,1,860,754,57,12,0,0,0,0,0,24,0,20,"1,727"
Winthrop,-,2,803,665,64,23,0,0,0,0,0,31,0,13,"1,599"
Winthrop,-,3,924,610,55,28,0,0,0,0,0,19,0,15,"1,651"
Winthrop,-,4,806,524,28,13,0,0,0,0,0,17,0,19,"1,407"
Winthrop,-,5,884,706,57,22,0,0,0,0,0,29,0,20,"1,718"
Winthrop,-,6,917,593,57,32,0,0,0,0,0,12,0,14,"1,625"
Woburn,1,1,762,429,52,11,0,0,0,0,0,3,0,30,"1,287"
Woburn,1,2,819,591,55,17,2,0,0,0,0,21,0,24,"1,529"
Woburn,2,1,790,546,49,16,0,0,0,0,0,11,0,27,"1,439"
Woburn,2,2,703,353,52,20,2,0,0,0,0,12,0,18,"1,160"
Woburn,3,1,682,585,71,12,2,0,0,0,0,19,0,24,"1,395"
Woburn,3,2,864,765,69,9,2,0,0,0,0,5,0,47,"1,761"
Woburn,4,1,837,768,57,20,0,0,0,0,0,8,0,46,"1,736"
Woburn,4,2,791,512,44,16,2,0,0,0,0,8,0,33,"1,406"
Woburn,5,1,979,535,67,22,3,0,0,0,0,14,0,25,"1,645"
Woburn,5,2,814,707,56,14,1,0,0,0,0,17,0,42,"1,651"
Woburn,6,1,565,313,43,13,1,0,0,0,0,12,0,22,969
Woburn,6,2,728,674,51,13,3,0,0,0,0,13,0,22,"1,504"
Woburn,7,1,844,846,71,14,1,0,0,0,0,24,0,31,"1,831"
Woburn,7,2,737,718,54,14,3,0,0,0,0,13,0,38,"1,577"
Worcester,1,1,"1,300",688,84,38,0,0,0,0,0,30,0,38,"2,178"
Worcester,1,2,"1,260",735,93,28,0,0,0,0,0,30,0,35,"2,181"
Worcester,1,3,724,416,57,12,0,0,0,0,0,23,0,19,"1,251"
Worcester,1,4,"1,352",558,74,44,0,0,0,0,0,43,0,30,"2,101"
Worcester,1,5,"1,054",643,89,24,0,0,0,0,0,27,0,32,"1,869"
Worcester,2,1,"1,124",549,83,31,0,0,0,0,0,33,0,33,"1,853"
Worcester,2,2,"1,138",589,107,28,0,0,0,0,0,32,0,22,"1,916"
Worcester,2,3,"1,043",542,87,23,0,0,0,0,0,27,0,21,"1,743"
Worcester,2,4,"1,126",269,53,13,0,0,0,0,0,15,0,16,"1,492"
Worcester,2,5,734,95,12,11,0,0,0,0,0,10,0,7,869
Worcester,3,1,902,345,48,30,0,0,0,0,0,32,0,15,"1,372"
Worcester,3,2,397,103,30,17,0,0,0,0,0,9,0,5,561
Worcester,3,3,826,337,45,28,0,0,0,0,0,19,0,10,"1,265"
Worcester,3,4,730,182,26,20,0,0,0,0,0,9,0,6,973
Worcester,3,5,894,363,38,14,0,0,0,0,0,22,0,20,"1,351"
Worcester,4,1,687,161,12,24,0,0,0,0,0,16,0,9,909
Worcester,4,2,726,377,58,11,0,0,0,0,0,22,0,14,"1,208"
Worcester,4,3,716,123,25,11,0,0,0,0,0,10,0,9,894
Worcester,4,4,721,429,40,38,0,0,0,0,0,25,0,17,"1,270"
Worcester,4,5,930,446,71,25,0,0,0,0,0,10,0,26,"1,508"
Worcester,5,1,750,239,29,11,0,0,0,0,0,12,0,15,"1,056"
Worcester,5,2,951,517,53,17,0,0,0,0,0,19,0,28,"1,585"
Worcester,5,3,"1,066",717,80,32,0,0,0,0,0,31,0,28,"1,954"
Worcester,5,4,963,541,65,20,0,0,0,0,0,26,0,27,"1,642"
Worcester,5,5,913,609,62,19,0,0,0,0,0,25,0,24,"1,652"
Worcester,6,1,628,120,20,19,0,0,0,0,0,14,0,12,813
Worcester,6,2,825,229,28,20,0,0,0,0,0,16,0,17,"1,135"
Worcester,6,3,773,285,48,33,0,0,0,0,0,19,0,17,"1,175"
Worcester,6,4,366,165,24,14,0,0,0,0,0,10,0,11,590
Worcester,6,5,874,450,44,22,0,0,0,0,0,13,0,19,"1,422"
Worcester,7,1,"1,055",387,67,25,0,0,0,0,0,17,0,19,"1,570"
Worcester,7,2,752,272,43,27,0,0,0,0,0,19,0,17,"1,130"
Worcester,7,3,"1,011",457,47,22,0,0,0,0,0,21,0,17,"1,575"
Worcester,7,4,893,460,56,26,0,0,0,0,0,24,0,10,"1,469"
Worcester,7,5,890,557,78,28,0,0,0,0,0,22,0,30,"1,605"
Worcester,8,1,571,156,16,18,0,0,0,0,0,9,0,10,780
Worcester,8,2,627,115,10,14,0,0,0,0,0,7,0,6,779
Worcester,8,3,575,63,22,41,0,0,0,0,0,9,0,8,718
Worcester,8,4,796,169,22,28,0,0,0,0,0,12,0,19,"1,046"
Worcester,8,5,603,226,36,14,0,0,0,0,0,16,0,10,905
Worcester,9,1,"1,038",365,66,42,0,0,0,0,0,37,0,20,"1,568"
Worcester,9,2,"1,259",466,66,33,0,0,0,0,0,40,0,23,"1,887"
Worcester,9,3,808,407,55,37,0,0,0,0,0,23,0,17,"1,347"
Worcester,9,4,"1,155",603,76,27,0,0,0,0,0,19,0,39,"1,919"
Worcester,9,5,"1,149",600,72,26,0,0,0,0,0,41,0,28,"1,916"
Worcester,10,1,651,180,21,22,0,0,0,0,0,9,0,13,896
Worcester,10,2,676,124,27,21,0,0,0,0,0,15,0,12,875
Worcester,10,3,777,89,20,17,0,0,0,0,0,6,0,17,926
Worcester,10,4,612,101,11,19,0,0,0,0,0,6,0,4,753
Worcester,10,5,693,113,14,8,0,0,0,0,0,14,0,9,851
Worthington,-,1,430,229,41,46,0,0,0,0,0,12,0,5,763
Wrentham,-,1,950,"1,011",139,23,9,0,0,0,0,58,0,33,"2,223"
Wrentham,-,2,"1,016","1,062",131,24,8,0,0,0,0,80,0,23,"2,344"
Wrentham,-,3,"1,086",920,120,32,7,0,0,0,0,43,0,29,"2,237"
Yarmouth,-,1,"1,204",854,80,33,0,0,0,0,0,18,0,51,"2,240"
Yarmouth,-,2,"1,155",912,97,24,0,0,0,0,0,25,0,45,"2,258"
Yarmouth,-,3,904,663,63,18,0,0,0,0,0,17,0,14,"1,679"
Yarmouth,-,4,"1,002",860,79,31,0,0,0,0,0,39,0,27,"2,038"
Yarmouth,-,5,881,797,61,26,0,0,0,0,0,32,0,8,"1,805"
Yarmouth,-,6,907,753,65,30,0,0,0,0,0,24,0,25,"1,804"
Yarmouth,-,7,"1,251","1,009",92,28,0,0,0,0,0,22,0,61,"2,463"
TOTALS,,,"1,995,196","1,090,893","138,018","47,661","2,719",28,28,15,0,"50,488",0,"53,755","3,378,801"
